cohort,case_id,arm,gate_variant,added_occurrences,removed_occurrences,added_correct_occurrences,removed_correct_occurrences
controlled,environment-114d47ef5968,diagnosis,no_support,0,0,0,0
controlled,environment-114d47ef5968,diagnosis,no_cardinality,0,0,0,0
controlled,environment-114d47ef5968,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,environment-114d47ef5968,diagnosis,raw,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,full,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,no_duplicate,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,no_head,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,no_relation,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,no_support,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,no_cardinality,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,environment-3167138e25d4,shacl_context,raw,0,0,0,0
controlled,finance-3bcd31489d79,base,full,0,0,0,0
controlled,finance-3bcd31489d79,base,no_duplicate,0,0,0,0
controlled,finance-3bcd31489d79,base,no_head,0,0,0,0
controlled,finance-3bcd31489d79,base,no_relation,0,0,0,0
controlled,finance-3bcd31489d79,base,no_support,0,0,0,0
controlled,finance-3bcd31489d79,base,no_cardinality,0,0,0,0
controlled,finance-3bcd31489d79,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-3bcd31489d79,base,raw,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,full,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,no_duplicate,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,no_head,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,no_relation,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,no_support,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,no_cardinality,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,government-2ae5e35394e4,shacl_context,raw,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,full,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,no_duplicate,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,no_head,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,no_relation,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,no_support,2,0,0,0
natural,government-2fc4dd65e576,diagnosis,no_cardinality,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-2fc4dd65e576,diagnosis,raw,2,0,0,0
controlled,government-0133725f2f34,diagnosis,full,0,0,0,0
controlled,government-0133725f2f34,diagnosis,no_duplicate,0,0,0,0
controlled,government-0133725f2f34,diagnosis,no_head,0,0,0,0
controlled,government-0133725f2f34,diagnosis,no_relation,0,0,0,0
controlled,government-0133725f2f34,diagnosis,no_support,0,0,0,0
controlled,government-0133725f2f34,diagnosis,no_cardinality,0,0,0,0
controlled,government-0133725f2f34,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-0133725f2f34,diagnosis,raw,0,0,0,0
natural,government-08f42137d50f,base,full,0,0,0,0
natural,government-08f42137d50f,base,no_duplicate,0,0,0,0
natural,government-08f42137d50f,base,no_head,0,0,0,0
natural,government-08f42137d50f,base,no_relation,0,0,0,0
natural,government-08f42137d50f,base,no_support,0,0,0,0
natural,government-08f42137d50f,base,no_cardinality,0,0,0,0
natural,government-08f42137d50f,base,no_duplicate_cardinality,0,0,0,0
natural,government-08f42137d50f,base,raw,0,0,0,0
controlled,government-27ceaef34223,diagnosis,full,0,0,0,0
controlled,government-27ceaef34223,diagnosis,no_duplicate,0,0,0,0
controlled,government-27ceaef34223,diagnosis,no_head,0,0,0,0
controlled,government-27ceaef34223,diagnosis,no_relation,0,0,0,0
controlled,government-27ceaef34223,diagnosis,no_support,0,0,0,0
controlled,government-27ceaef34223,diagnosis,no_cardinality,0,0,0,0
controlled,government-27ceaef34223,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-27ceaef34223,diagnosis,raw,0,0,0,0
natural,environment-2fdd1fa18a3a,base,full,0,0,0,0
natural,environment-2fdd1fa18a3a,base,no_duplicate,0,0,0,0
natural,environment-2fdd1fa18a3a,base,no_head,0,0,0,0
natural,environment-2fdd1fa18a3a,base,no_relation,0,0,0,0
natural,environment-2fdd1fa18a3a,base,no_support,0,0,0,0
natural,environment-2fdd1fa18a3a,base,no_cardinality,0,0,0,0
natural,environment-2fdd1fa18a3a,base,no_duplicate_cardinality,0,0,0,0
natural,environment-2fdd1fa18a3a,base,raw,0,0,0,0
natural,finance-40192c28bd08,shacl_context,full,0,0,0,0
natural,finance-40192c28bd08,shacl_context,no_duplicate,0,0,0,0
natural,finance-40192c28bd08,shacl_context,no_head,0,0,0,0
natural,finance-40192c28bd08,shacl_context,no_relation,0,0,0,0
natural,finance-40192c28bd08,shacl_context,no_support,0,0,0,0
natural,finance-40192c28bd08,shacl_context,no_cardinality,0,0,0,0
natural,finance-40192c28bd08,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,finance-40192c28bd08,shacl_context,raw,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,full,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,no_duplicate,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,no_head,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,no_relation,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,no_support,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,no_cardinality,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,environment-114d47ef5968,shacl_context,raw,0,0,0,0
natural,environment-4c4fd0e3970b,base,full,0,0,0,0
natural,environment-4c4fd0e3970b,base,no_duplicate,0,0,0,0
natural,environment-4c4fd0e3970b,base,no_head,0,0,0,0
natural,environment-4c4fd0e3970b,base,no_relation,0,0,0,0
natural,environment-4c4fd0e3970b,base,no_support,0,0,0,0
natural,environment-4c4fd0e3970b,base,no_cardinality,0,0,0,0
natural,environment-4c4fd0e3970b,base,no_duplicate_cardinality,0,0,0,0
natural,environment-4c4fd0e3970b,base,raw,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,full,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,no_duplicate,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,no_head,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,no_relation,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,no_support,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,no_cardinality,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,environment-4c4fd0e3970b,shacl_context,raw,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,full,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,no_duplicate,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,no_head,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,no_relation,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,no_support,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,no_cardinality,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-3973dc6cd196,diagnosis,raw,0,0,0,0
natural,finance-37536b6f83b2,base,full,0,0,0,0
natural,finance-37536b6f83b2,base,no_duplicate,0,0,0,0
natural,finance-37536b6f83b2,base,no_head,0,0,0,0
natural,finance-37536b6f83b2,base,no_relation,0,0,0,0
natural,finance-37536b6f83b2,base,no_support,0,0,0,0
natural,finance-37536b6f83b2,base,no_cardinality,0,0,0,0
natural,finance-37536b6f83b2,base,no_duplicate_cardinality,0,0,0,0
natural,finance-37536b6f83b2,base,raw,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,full,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,no_duplicate,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,no_head,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,no_relation,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,no_support,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,no_cardinality,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,finance-396b0d02c4c1,diagnosis,raw,0,0,0,0
controlled,government-38d8e7495369,diagnosis,full,0,0,0,0
controlled,government-38d8e7495369,diagnosis,no_duplicate,0,0,0,0
controlled,government-38d8e7495369,diagnosis,no_head,0,0,0,0
controlled,government-38d8e7495369,diagnosis,no_relation,0,0,0,0
controlled,government-38d8e7495369,diagnosis,no_support,0,0,0,0
controlled,government-38d8e7495369,diagnosis,no_cardinality,0,0,0,0
controlled,government-38d8e7495369,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-38d8e7495369,diagnosis,raw,0,0,0,0
controlled,government-1872a3147127,diagnosis,full,0,0,0,0
controlled,government-1872a3147127,diagnosis,no_duplicate,0,0,0,0
controlled,government-1872a3147127,diagnosis,no_head,0,0,0,0
controlled,government-1872a3147127,diagnosis,no_relation,0,0,0,0
controlled,government-1872a3147127,diagnosis,no_support,0,0,0,0
controlled,government-1872a3147127,diagnosis,no_cardinality,0,0,0,0
controlled,government-1872a3147127,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-1872a3147127,diagnosis,raw,0,0,0,0
natural,environment-3167138e25d4,diagnosis,full,0,0,0,0
natural,environment-3167138e25d4,diagnosis,no_duplicate,0,0,0,0
natural,environment-3167138e25d4,diagnosis,no_head,0,0,0,0
natural,environment-3167138e25d4,diagnosis,no_relation,0,0,0,0
natural,environment-3167138e25d4,diagnosis,no_support,0,0,0,0
natural,environment-3167138e25d4,diagnosis,no_cardinality,0,0,0,0
natural,environment-3167138e25d4,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,environment-3167138e25d4,diagnosis,raw,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,full,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,no_duplicate,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,no_head,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,no_relation,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,no_support,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,no_cardinality,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,environment-1c5352baae54,diagnosis,raw,0,0,0,0
natural,environment-38fd486ef1b7,base,full,0,0,0,0
natural,environment-38fd486ef1b7,base,no_duplicate,0,0,0,0
natural,environment-38fd486ef1b7,base,no_head,0,0,0,0
natural,environment-38fd486ef1b7,base,no_relation,0,0,0,0
natural,environment-38fd486ef1b7,base,no_support,0,0,0,0
natural,environment-38fd486ef1b7,base,no_cardinality,0,0,0,0
natural,environment-38fd486ef1b7,base,no_duplicate_cardinality,0,0,0,0
natural,environment-38fd486ef1b7,base,raw,0,0,0,0
natural,environment-47f0150f2fe7,base,full,0,0,0,0
natural,environment-47f0150f2fe7,base,no_duplicate,0,0,0,0
natural,environment-47f0150f2fe7,base,no_head,0,0,0,0
natural,environment-47f0150f2fe7,base,no_relation,0,0,0,0
natural,environment-47f0150f2fe7,base,no_support,0,0,0,0
natural,environment-47f0150f2fe7,base,no_cardinality,0,0,0,0
natural,environment-47f0150f2fe7,base,no_duplicate_cardinality,0,0,0,0
natural,environment-47f0150f2fe7,base,raw,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,full,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,no_duplicate,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,no_head,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,no_relation,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,no_support,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,no_cardinality,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,environment-4d5c3e883e7b,shacl_context,raw,0,0,0,0
controlled,government-0aada7eebec8,base,full,0,0,0,0
controlled,government-0aada7eebec8,base,no_duplicate,0,0,0,0
controlled,government-0aada7eebec8,base,no_head,0,0,0,0
controlled,government-0aada7eebec8,base,no_relation,0,0,0,0
controlled,government-0aada7eebec8,base,no_support,0,0,0,0
controlled,government-0aada7eebec8,base,no_cardinality,0,0,0,0
controlled,government-0aada7eebec8,base,no_duplicate_cardinality,0,0,0,0
controlled,government-0aada7eebec8,base,raw,0,0,0,0
controlled,government-267561303433,base,full,0,0,0,0
controlled,government-267561303433,base,no_duplicate,0,0,0,0
controlled,government-267561303433,base,no_head,0,0,0,0
controlled,government-267561303433,base,no_relation,0,0,0,0
controlled,government-267561303433,base,no_support,0,0,0,0
controlled,government-267561303433,base,no_cardinality,0,0,0,0
controlled,government-267561303433,base,no_duplicate_cardinality,0,0,0,0
controlled,government-267561303433,base,raw,0,0,0,0
natural,government-1e0b7611abe9,base,full,0,0,0,0
natural,government-1e0b7611abe9,base,no_duplicate,0,0,0,0
natural,government-1e0b7611abe9,base,no_head,0,0,0,0
natural,government-1e0b7611abe9,base,no_relation,0,0,0,0
natural,government-1e0b7611abe9,base,no_support,0,0,0,0
natural,government-1e0b7611abe9,base,no_cardinality,0,0,0,0
natural,government-1e0b7611abe9,base,no_duplicate_cardinality,0,0,0,0
natural,government-1e0b7611abe9,base,raw,0,0,0,0
natural,government-1d0146f05f63,diagnosis,full,0,0,0,0
natural,government-1d0146f05f63,diagnosis,no_duplicate,0,0,0,0
natural,government-1d0146f05f63,diagnosis,no_head,0,0,0,0
natural,government-1d0146f05f63,diagnosis,no_relation,0,0,0,0
natural,government-1d0146f05f63,diagnosis,no_support,1,0,0,0
natural,government-1d0146f05f63,diagnosis,no_cardinality,0,0,0,0
natural,government-1d0146f05f63,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-1d0146f05f63,diagnosis,raw,1,0,0,0
natural,government-2fc4dd65e576,shacl_context,full,0,0,0,0
natural,government-2fc4dd65e576,shacl_context,no_duplicate,0,0,0,0
natural,government-2fc4dd65e576,shacl_context,no_head,0,0,0,0
natural,government-2fc4dd65e576,shacl_context,no_relation,0,0,0,0
natural,government-2fc4dd65e576,shacl_context,no_support,1,0,0,0
natural,government-2fc4dd65e576,shacl_context,no_cardinality,0,0,0,0
natural,government-2fc4dd65e576,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,government-2fc4dd65e576,shacl_context,raw,1,0,0,0
natural,government-2259afc0e111,diagnosis,full,0,0,0,0
natural,government-2259afc0e111,diagnosis,no_duplicate,0,0,0,0
natural,government-2259afc0e111,diagnosis,no_head,0,0,0,0
natural,government-2259afc0e111,diagnosis,no_relation,0,0,0,0
natural,government-2259afc0e111,diagnosis,no_support,0,0,0,0
natural,government-2259afc0e111,diagnosis,no_cardinality,0,0,0,0
natural,government-2259afc0e111,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-2259afc0e111,diagnosis,raw,0,0,0,0
natural,government-38d8e7495369,base,full,0,0,0,0
natural,government-38d8e7495369,base,no_duplicate,0,0,0,0
natural,government-38d8e7495369,base,no_head,0,0,0,0
natural,government-38d8e7495369,base,no_relation,0,0,0,0
natural,government-38d8e7495369,base,no_support,0,0,0,0
natural,government-38d8e7495369,base,no_cardinality,0,0,0,0
natural,government-38d8e7495369,base,no_duplicate_cardinality,0,0,0,0
natural,government-38d8e7495369,base,raw,0,0,0,0
natural,finance-0599b493f8df,diagnosis,full,0,0,0,0
natural,finance-0599b493f8df,diagnosis,no_duplicate,0,0,0,0
natural,finance-0599b493f8df,diagnosis,no_head,0,0,0,0
natural,finance-0599b493f8df,diagnosis,no_relation,0,0,0,0
natural,finance-0599b493f8df,diagnosis,no_support,0,0,0,0
natural,finance-0599b493f8df,diagnosis,no_cardinality,0,0,0,0
natural,finance-0599b493f8df,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,finance-0599b493f8df,diagnosis,raw,0,0,0,0
natural,environment-131aae4a913e,diagnosis,full,0,0,0,0
natural,environment-131aae4a913e,diagnosis,no_duplicate,0,0,0,0
natural,environment-131aae4a913e,diagnosis,no_head,0,0,0,0
natural,environment-131aae4a913e,diagnosis,no_relation,0,0,0,0
natural,environment-131aae4a913e,diagnosis,no_support,0,0,0,0
natural,environment-131aae4a913e,diagnosis,no_cardinality,0,0,0,0
natural,environment-131aae4a913e,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,environment-131aae4a913e,diagnosis,raw,0,0,0,0
controlled,finance-40192c28bd08,base,full,0,0,0,0
controlled,finance-40192c28bd08,base,no_duplicate,0,0,0,0
controlled,finance-40192c28bd08,base,no_head,0,0,0,0
controlled,finance-40192c28bd08,base,no_relation,0,0,0,0
controlled,finance-40192c28bd08,base,no_support,0,0,0,0
controlled,finance-40192c28bd08,base,no_cardinality,0,0,0,0
controlled,finance-40192c28bd08,base,no_duplicate_cardinality,0,0,0,0
controlled,finance-40192c28bd08,base,raw,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,full,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,no_duplicate,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,no_head,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,no_relation,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,no_support,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,no_cardinality,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,no_duplicate_cardinality,0,0,0,0
natural,environment-0cc2a07302ce,shacl_context,raw,0,0,0,0
natural,government-267561303433,diagnosis,full,0,0,0,0
natural,government-267561303433,diagnosis,no_duplicate,0,0,0,0
natural,government-267561303433,diagnosis,no_head,0,0,0,0
natural,government-267561303433,diagnosis,no_relation,0,0,0,0
natural,government-267561303433,diagnosis,no_support,0,0,0,0
natural,government-267561303433,diagnosis,no_cardinality,0,0,0,0
natural,government-267561303433,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,government-267561303433,diagnosis,raw,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,full,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,no_duplicate,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,no_head,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,no_relation,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,no_support,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,no_cardinality,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,no_duplicate_cardinality,0,0,0,0
natural,environment-2fdd1fa18a3a,diagnosis,raw,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,full,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,no_duplicate,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,no_head,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,no_relation,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,no_support,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,no_cardinality,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,no_duplicate_cardinality,0,0,0,0
controlled,government-10a48db0d2e7,shacl_context,raw,0,0,0,0
controlled,government-2259afc0e111,diagnosis,full,0,0,0,0
controlled,government-2259afc0e111,diagnosis,no_duplicate,0,0,0,0
controlled,government-2259afc0e111,diagnosis,no_head,0,0,0,0
controlled,government-2259afc0e111,diagnosis,no_relation,0,0,0,0
controlled,government-2259afc0e111,diagnosis,no_support,0,0,0,0
controlled,government-2259afc0e111,diagnosis,no_cardinality,0,0,0,0
controlled,government-2259afc0e111,diagnosis,no_duplicate_cardinality,0,0,0,0
controlled,government-2259afc0e111,diagnosis,raw,0,0,0,0
natural,government-1872a3147127,diagnosis,full,0,0,0,0
natural,government-1872a3147127,diagnosis,no_duplicate,0,0,0,0
natural,government-1872a3147127,diagnosis,no_head,0,0,0,0
natural,government-1872a3147127,diagnosis,no_relation,0,0,0,0
natural,government-1872a3147127,diagnosis,no_support,0,0,0,0
natural,government-1872a3147127,diagnosis,no_cardinality,0,0,0,0
